,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_lat,geolocation_lng,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_photos_qty,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,delivery_time
10,8a99826b768415524f88058e2a68f980,c7f9a97e7466fe1c046dacb1874f94f8,86191,cambe,PR,-23.28244583513189,-51.26877632861102,e6107900a1bad60fc4b97a83014643fd,delivered,2017-05-27 11:37:38,2017-05-30 04:42:48,2017-05-30 15:59:33,2017-06-07 12:31:36,2017-06-22,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-06-06 04:42:48,89.9,15.38,cama_mesa_banho,1.0,eaa9bc7d4ec84f6dc3d26d45ce636a24,5.0,,,2017-06-08,2017-06-08 23:28:59,11
11,d3a7f01174c7a3d2905734b89cacedad,0c5e206ec36cc859ac0b248f2ad72e6e,86805,apucarana,PR,-23.53711758864752,-51.44438815254782,50c71607b83f5edc9a65e7c7d9910b1a,delivered,2017-06-23 11:23:50,2017-06-23 11:35:14,2017-06-26 08:03:03,2017-06-30 15:27:34,2017-07-17,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-06-29 11:35:14,89.9,15.38,cama_mesa_banho,1.0,3771a36204e37adde9444c29f2810d70,3.0,,,2017-07-01,2017-07-04 15:04:51,7
12,bdaa75489c4822902151a3dce16288cb,2e5ae400191e32155a0ffac69b1814dd,87070,maringa,PR,-23.411103505732864,-51.98023531507588,a8f1f10558180d8aebf3fc5550f853a2,delivered,2017-06-19 09:46:15,2017-06-19 10:03:32,2017-06-19 20:52:33,2017-06-30 14:57:53,2017-07-11,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-06-23 10:03:32,89.9,17.88,cama_mesa_banho,1.0,f450753e3d7522b6b9639bc4b69517da,4.0,,,2017-07-01,2017-07-04 18:25:15,11
13,bfadadd0d97f4c52f859c1c4d809edf9,cfbf4886ae3c9a97d20957d147e50fbb,83306,piraquara,PR,-25.451465542111187,-49.06505900567522,0ccc28cc32fa5c8ca6a3b2d594700714,delivered,2017-11-04 12:03:25,2017-11-07 07:30:44,2017-11-08 14:41:51,2017-11-16 21:18:34,2017-11-30,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-11-13 04:26:16,89.9,2.29,cama_mesa_banho,1.0,bc84fbdb0fe01d7532f76f27be322d0b,1.0,,,2017-11-17,2017-11-18 01:49:23,12
14,02bfa7864b9a06a122b976e47a743353,ca1e8f7cd3d61fe4da5887c3253095ac,87360,goioere,PR,-24.18847968847047,-53.016364393737085,a1237d295641cb8fec0be746ab923b79,delivered,2017-03-02 09:23:19,2017-03-02 09:35:18,2017-03-06 16:42:46,2017-03-14 16:45:08,2017-03-29,1,7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,2017-03-08 09:35:18,89.0,23.87,beleza_saude,1.0,93f1d6882ba3c691f76029574be08298,5.0,,"Muito bonito, e atende o que diz! otimo produto!",2017-03-15,2017-03-16 12:22:15,12
15,3e64181a017ab86b5d35ad23c3f0ee38,09caca3fd11f5b9681118b007d46f76b,81900,curitiba,PR,-25.539514511800988,-49.2755937901783,dff7f8766eb0c26b8cfbc2147c33e1e4,delivered,2017-11-16 20:49:02,2017-11-16 21:13:13,2017-11-20 21:45:37,2017-11-28 21:18:56,2017-12-07,1,7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,2017-11-22 21:13:13,80.0,20.96,beleza_saude,1.0,ad4f63bb62b20b5a35dce43f8e8cd29a,5.0,,,2017-11-29,2017-11-30 12:42:32,12
16,836f1a73296c20052ab6b439f79940a3,ac3dcee918e6c96eb2ab467158143697,87005,maringa,PR,-23.435118221374,-51.92885489694695,7189222fd475388e5619a2bcc20352f5,delivered,2018-05-04 00:24:14,2018-05-08 03:52:46,2018-05-11 15:07:00,2018-05-17 20:38:55,2018-05-22,1,69b45497bec8e36af6fd1a31b2cd8f9f,7ade73f1b9b4e965f9009a4c3a7e2c15,2018-05-14 03:52:19,79.9,19.53,eletrodomesticos,8.0,a656a8999b92bfb8d0d5d82ab9fe94e7,5.0,,,2018-05-18,2018-05-20 23:02:26,13
17,990b1c66b713835e721b5895ce2ec43f,5fe7677db087a1f3a4078a4fa15c7a56,86990,marialva,PR,-23.489938018233765,-51.788818993683066,7cf28b17a5d8877124dfc9146f8f78e1,delivered,2018-05-11 14:24:48,2018-05-11 14:35:22,2018-05-14 13:55:00,2018-05-18 20:22:42,2018-06-01,1,928e52a9ad53a294fdcc91bcf59d1751,955fee9216a65b617aa5c0531780ce60,2018-05-15 14:35:22,130.0,13.86,utilidades_domesticas,6.0,65a471f9ac598b9017a9d11aa212596c,1.0,Entregue metade,"Comprei 3 unidades..
Somente foi entregue 1
",2018-05-19,2018-05-20 15:11:03,7
18,990b1c66b713835e721b5895ce2ec43f,5fe7677db087a1f3a4078a4fa15c7a56,86990,marialva,PR,-23.489938018233765,-51.788818993683066,7cf28b17a5d8877124dfc9146f8f78e1,delivered,2018-05-11 14:24:48,2018-05-11 14:35:22,2018-05-14 13:55:00,2018-05-18 20:22:42,2018-06-01,2,928e52a9ad53a294fdcc91bcf59d1751,955fee9216a65b617aa5c0531780ce60,2018-05-15 14:35:22,130.0,13.86,utilidades_domesticas,6.0,65a471f9ac598b9017a9d11aa212596c,1.0,Entregue metade,"Comprei 3 unidades..
Somente foi entregue 1
",2018-05-19,2018-05-20 15:11:03,7
19,990b1c66b713835e721b5895ce2ec43f,5fe7677db087a1f3a4078a4fa15c7a56,86990,marialva,PR,-23.489938018233765,-51.788818993683066,7cf28b17a5d8877124dfc9146f8f78e1,delivered,2018-05-11 14:24:48,2018-05-11 14:35:22,2018-05-14 13:55:00,2018-05-18 20:22:42,2018-06-01,3,928e52a9ad53a294fdcc91bcf59d1751,955fee9216a65b617aa5c0531780ce60,2018-05-15 14:35:22,130.0,13.86,utilidades_domesticas,6.0,65a471f9ac598b9017a9d11aa212596c,1.0,Entregue metade,"Comprei 3 unidades..
Somente foi entregue 1
",2018-05-19,2018-05-20 15:11:03,7
20,65443c09a5207313f5c44323398323a7,f42f20a32440dc4ea57943a88ae3cdac,87010,maringa,PR,-23.443459676669885,-51.93287204648106,c0e12a153ac058861cbd268f456d189f,delivered,2018-05-09 20:51:49,2018-05-09 21:15:26,2018-05-10 15:41:00,2018-05-12 17:28:47,2018-05-23,1,91846781ef75057e134949400768e272,530ec6109d11eaaf87999465c6afee01,2018-05-13 21:15:26,135.0,8.38,esporte_lazer,5.0,acad7d9f44f4ba609b4983f64773f5b4,5.0,,,2018-05-13,2018-05-15 22:25:04,3
21,7640f74e9d8d7cae31dde07a5fb6aeae,74bba753d0dfd62b4c32ee45cab7c812,81925,curitiba,PR,-25.549456442408683,-49.25875779739164,79ee77c8f45cf57099cfe54271af1d49,delivered,2017-05-01 18:43:06,2017-05-03 11:35:35,2017-05-04 10:24:50,2017-05-12 10:32:23,2017-05-25,1,d5b703c271f43f9c588a6f512a00f77e,fa40cc5b934574b62717c68f3d678b6d,2017-05-09 11:32:17,34.9,14.11,brinquedos,4.0,101567e97dc3b2ce564ec31ab94da1a7,5.0,,,2017-05-13,2017-05-13 21:59:33,11
22,8dc5b051ae0e7ed92a78da02df2c3250,57c49d19ce6783fe27cbb5326d53ef5c,81450,curitiba,PR,-25.498147452680467,-49.34864249999998,0fb02b37217c9af51e73a4ddd2c5b092,delivered,2017-06-01 12:28:14,2017-06-02 04:32:39,2017-06-02 14:49:03,2017-06-08 14:37:30,2017-06-26,1,d5b703c271f43f9c588a6f512a00f77e,fa40cc5b934574b62717c68f3d678b6d,2017-06-08 04:30:22,34.9,14.1,brinquedos,4.0,25b9e6af5c9555f4956865481b93bc47,3.0,,,2017-06-09,2017-06-10 00:33:04,7
23,af07e27844cab85f56f85506a31570a2,9dc4193761aa91fb8880c1f72b9cdae3,80040,curitiba,PR,-25.41810890007532,-49.2549331354036,5a82679b8c63d6b832a48b6af28ac526,delivered,2017-06-01 09:03:05,2017-06-02 04:22:56,2017-06-02 14:49:03,2017-06-09 15:42:47,2017-06-26,1,d5b703c271f43f9c588a6f512a00f77e,fa40cc5b934574b62717c68f3d678b6d,2017-06-08 04:22:56,34.9,14.1,brinquedos,4.0,25d229dd81894ffbbca65bb61880c3bf,5.0,,,2017-06-10,2017-06-13 01:05:45,8
24,bdc1f7873ac4879bbd970ac78c3d2d96,da5bbfd583efb762f6fda762f1aaf4a9,86050,londrina,PR,-23.331043778111702,-51.17743350000001,0bca8e07f15636c260b1f794be423ad9,delivered,2017-04-25 22:46:05,2017-04-27 13:32:51,2017-05-03 10:30:27,2017-05-12 12:13:28,2017-05-19,1,c19d5ba108c34b8255cf9a524da92bc4,4e922959ae960d389249c378d1c939f5,2017-05-04 09:35:01,75.0,14.7,informatica_acessorios,5.0,70acab2aeeea827c15643cb1fc2888c5,4.0,,,2017-05-13,2017-05-16 23:58:35,17
25,d158ce9e0f20d24d2235731f42f1249b,bf41e1422e778ac65bcc12b8faefa459,82820,curitiba,PR,-25.424755962259752,-49.2010723395753,ab84bf29e9617a0fc438bb0a95a50d6d,delivered,2018-01-23 18:23:05,2018-01-23 18:38:40,2018-01-24 19:16:33,2018-02-08 18:48:53,2018-02-20,1,386eebb43722ab502f04f7900bd2451b,8b28d096634035667e8263d57ba3368c,2018-01-29 18:38:40,57.9,15.16,beleza_saude,3.0,ca7022fb1119bb5b5fb2246209049e32,4.0,,,2018-02-09,2018-02-14 10:53:08,16
26,d158ce9e0f20d24d2235731f42f1249b,bf41e1422e778ac65bcc12b8faefa459,82820,curitiba,PR,-25.424755962259752,-49.2010723395753,ab84bf29e9617a0fc438bb0a95a50d6d,delivered,2018-01-23 18:23:05,2018-01-23 18:38:40,2018-01-24 19:16:33,2018-02-08 18:48:53,2018-02-20,2,386eebb43722ab502f04f7900bd2451b,8b28d096634035667e8263d57ba3368c,2018-01-29 18:38:40,57.9,15.16,beleza_saude,3.0,ca7022fb1119bb5b5fb2246209049e32,4.0,,,2018-02-09,2018-02-14 10:53:08,16
27,d158ce9e0f20d24d2235731f42f1249b,bf41e1422e778ac65bcc12b8faefa459,82820,curitiba,PR,-25.424755962259752,-49.2010723395753,ab84bf29e9617a0fc438bb0a95a50d6d,delivered,2018-01-23 18:23:05,2018-01-23 18:38:40,2018-01-24 19:16:33,2018-02-08 18:48:53,2018-02-20,3,386eebb43722ab502f04f7900bd2451b,8b28d096634035667e8263d57ba3368c,2018-01-29 18:38:40,57.9,15.16,beleza_saude,3.0,ca7022fb1119bb5b5fb2246209049e32,4.0,,,2018-02-09,2018-02-14 10:53:08,16
28,d158ce9e0f20d24d2235731f42f1249b,bf41e1422e778ac65bcc12b8faefa459,82820,curitiba,PR,-25.424755962259752,-49.2010723395753,ab84bf29e9617a0fc438bb0a95a50d6d,delivered,2018-01-23 18:23:05,2018-01-23 18:38:40,2018-01-24 19:16:33,2018-02-08 18:48:53,2018-02-20,4,386eebb43722ab502f04f7900bd2451b,8b28d096634035667e8263d57ba3368c,2018-01-29 18:38:40,57.9,15.16,beleza_saude,3.0,ca7022fb1119bb5b5fb2246209049e32,4.0,,,2018-02-09,2018-02-14 10:53:08,16
29,1c141ff3d234a4ea775feaf7d0024a59,cc8e5ca7b38506fa626340b3c84b6d89,87005,maringa,PR,-23.435118221374,-51.92885489694695,4fab84dd561f10bb9c98293f34d749fa,delivered,2018-07-03 12:04:03,2018-07-05 16:32:43,2018-07-05 14:25:00,2018-07-11 15:24:32,2018-07-27,1,386eebb43722ab502f04f7900bd2451b,8b28d096634035667e8263d57ba3368c,2018-07-06 12:31:30,57.9,18.51,beleza_saude,3.0,43dc285f9ce66d3f419b0330e81d22a3,5.0,,muito bom,2018-07-12,2018-08-01 20:08:38,8
30,90e0e7316c14e0e5f016dfbfa0bb73df,838f77f7ec5db54608630793f3267bfd,86086,londrina,PR,-23.26062993106124,-51.13956012083659,90a854ca6f1238059e7d45e6805c8c32,delivered,2017-08-15 15:39:04,2017-08-15 16:55:13,2017-08-16 20:32:38,2017-08-22 21:22:37,2017-09-06,1,2029248294c186017ecfc48cecd47bbd,d50d79cb34e38265a8649c383dcffd48,2017-08-21 16:55:13,126.99,25.73,ferramentas_jardim,3.0,d3f8b0e0ec3aaae69e1c365dc4fde203,5.0,,,2017-08-23,2017-09-01 17:27:46,7
31,8476f21b02f42c9cbde452be87cfa6d4,ee1120b9ea8a90182ea6c2543f06e3ef,87325,farol,PR,-24.09497335778452,-52.62357352180008,13ed81255fbefb7db48926a0a30e0674,delivered,2017-06-28 11:34:29,2017-06-30 02:50:22,2017-06-30 14:53:22,2017-07-10 14:43:37,2017-07-20,1,2029248294c186017ecfc48cecd47bbd,d50d79cb34e38265a8649c383dcffd48,2017-07-06 02:50:22,126.99,25.73,ferramentas_jardim,3.0,ab9ec8ef7268c796bad267708799ada0,3.0,,bom,2017-07-11,2017-07-12 16:37:22,12
32,e0b0d01891fea74e10eaa315c127bf02,4a5ccaf4ed3c2b0621ac01e7aa417aa7,80210,curitiba,PR,-25.43871208756084,-49.24089260093047,5c55ef550d5ff75bae4c1473c8dd06a5,delivered,2017-02-19 23:32:43,2017-02-21 05:09:24,2017-02-24 07:27:02,2017-03-07 10:09:25,2017-03-21,1,635b74f3dd5462e3c133b42cd9299fa2,b2ba3715d723d245138f291a6fe42594,2017-02-23 23:32:43,39.9,14.11,market_place,2.0,fc8428a738dbcf4f77eb26bcc26caca8,1.0,,,2017-03-08,2017-03-09 10:47:31,16
33,f91f25c334f44970a6b8e4b2f3b24f5f,df3fe24bb641f97427acab1c46a06dd2,83750,lapa,PR,-25.775721800206885,-49.72398059937935,55a4f9b50beced29f599c03bf4df76e0,delivered,2018-08-03 21:28:57,2018-08-03 21:44:06,2018-08-06 14:06:00,2018-08-18 10:32:19,2018-08-23,1,c075b8e131353552218860f1c421e4ef,f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-06 21:44:06,63.9,23.25,moveis_cozinha_area_de_servico_jantar_e_jardim,4.0,a1faee692039d22aa2302442e127836f,5.0,,Legal,2018-08-19,2018-08-20 15:03:52,15
34,7c1280fec3db2b7f7a48f4f82f543857,c910f6736e33cb30b5a36c2bee9b05e2,81925,curitiba,PR,-25.549456442408683,-49.25875779739164,e4a0627e35b5bb50621fc55c9ccc7ea2,delivered,2018-04-09 15:27:06,2018-04-09 15:51:07,2018-04-12 12:33:25,2018-04-17 18:51:44,2018-05-03,1,19421075ae0b585f2dc13ff149e2119d,4c2b230173bb36f9b240f2b8ac11786e,2018-04-13 15:51:07,49.9,14.16,esporte_lazer,1.0,c0d5e5f3c8c7274cb74f5c06ca67e7f6,5.0,,,2018-04-18,2018-04-19 19:16:40,8
35,1cf11582fcfc4e9b387dbcf13697a623,4e7d084161eec682220d0adeec4eec8f,80740,curitiba,PR,-25.44145496502972,-49.31273063488947,cca4026695c4b2f280bc099e58601c71,delivered,2018-02-26 14:56:52,2018-02-28 09:56:21,2018-03-05 17:41:54,2018-03-12 12:46:43,2018-03-19,1,19421075ae0b585f2dc13ff149e2119d,4c2b230173bb36f9b240f2b8ac11786e,2018-03-06 09:56:21,45.9,14.1,esporte_lazer,1.0,a10cda210b8d5c189d0de6a400cb0e54,5.0,,"GOSTEI DE COMPRAR O PRODUTO É BOM VEIO NO PRAZO.
",2018-03-13,2018-03-16 10:09:07,14
36,1cf11582fcfc4e9b387dbcf13697a623,4e7d084161eec682220d0adeec4eec8f,80740,curitiba,PR,-25.44145496502972,-49.31273063488947,cca4026695c4b2f280bc099e58601c71,delivered,2018-02-26 14:56:52,2018-02-28 09:56:21,2018-03-05 17:41:54,2018-03-12 12:46:43,2018-03-19,2,19421075ae0b585f2dc13ff149e2119d,4c2b230173bb36f9b240f2b8ac11786e,2018-03-06 09:56:21,45.9,14.1,esporte_lazer,1.0,a10cda210b8d5c189d0de6a400cb0e54,5.0,,"GOSTEI DE COMPRAR O PRODUTO É BOM VEIO NO PRAZO.
",2018-03-13,2018-03-16 10:09:07,14
37,ccd522d435c739999d81c22b58f4b2fb,29a320c6171cd298488f738f26d0bd61,80010,curitiba,PR,-25.43548786011886,-49.270213781291496,86292405a21099d6258be8e7c39d78b7,delivered,2017-09-10 21:27:03,2017-09-10 21:43:44,2017-09-11 23:03:42,2017-09-20 16:07:18,2017-09-28,1,ca38c039b717207dec906f4fa9a21db7,59fb871bf6f4522a87ba567b42dafecf,2017-09-14 21:43:44,189.99,16.09,beleza_saude,5.0,912d029266bc5968c8c53f15cf5259be,5.0,,Ótimo produto e chegou rápido ,2017-09-21,2017-09-24 00:15:43,10
38,260182b30490f385e08d9d9a755cee2c,3f5408ae28a3106340025fff94435ccc,80050,curitiba,PR,-25.439106561486454,-49.23689875714125,c9882bc63e40be5cdc34d7274bf89761,delivered,2018-04-05 11:12:15,2018-04-05 11:28:17,2018-04-05 21:58:50,2018-04-06 20:21:59,2018-04-17,1,bb4529cc022238658f562c9a7b4b3c93,ce69a8021d18961dd2a40269b7c2c293,2018-04-11 11:28:17,99.99,9.43,livros_interesse_geral,5.0,cfc17c0ce8ad2c1f7a639a367d1789ab,5.0,,,2018-04-07,2018-04-10 00:34:33,1
39,9551c9f70be99f31e88354c565e543f0,795c1622cf7a53d63d324e862349d01c,82315,curitiba,PR,-25.41228842714524,-49.35922451457094,58a1e508f021717acbcf12f9f328f497,delivered,2018-01-15 23:15:27,2018-01-15 23:29:51,2018-01-17 21:04:27,2018-01-27 12:38:43,2018-02-16,1,92503fc18ca14a8f32c182ce3f1b9f05,3586b8580d9c917874e053a1bb37b5ff,2018-01-25 23:29:51,29.9,25.19,papelaria,2.0,755e9dbaedb9a4eb45eba3d180361476,5.0,,,2018-01-28,2018-01-28 14:56:26,12
40,bfa1c30e404361ba4414a3c628341ba0,2f8c8d4e3887241eb619e9597d461898,85851,foz do iguacu,PR,-25.548584861815545,-54.58121020316589,1cfce7466cb5b7c473426907c2cb148f,delivered,2017-11-29 14:06:39,2017-12-01 11:31:39,2017-12-15 00:24:49,2017-12-19 18:19:32,2018-01-02,1,a5647c44af977b148e0a3a4751a09e2e,7c67e1448b00f6e969d365cea6b010ab,2017-12-13 04:50:22,149.94,49.58,moveis_escritorio,1.0,83d1149212ad8b79fc39230d088ef2dd,2.0,,falta ser entregue uma cadeira,2017-12-20,2017-12-27 20:45:42,20
41,bfa1c30e404361ba4414a3c628341ba0,2f8c8d4e3887241eb619e9597d461898,85851,foz do iguacu,PR,-25.548584861815545,-54.58121020316589,1cfce7466cb5b7c473426907c2cb148f,delivered,2017-11-29 14:06:39,2017-12-01 11:31:39,2017-12-15 00:24:49,2017-12-19 18:19:32,2018-01-02,2,a5647c44af977b148e0a3a4751a09e2e,7c67e1448b00f6e969d365cea6b010ab,2017-12-13 04:50:22,149.94,49.58,moveis_escritorio,1.0,83d1149212ad8b79fc39230d088ef2dd,2.0,,falta ser entregue uma cadeira,2017-12-20,2017-12-27 20:45:42,20
42,bfa1c30e404361ba4414a3c628341ba0,2f8c8d4e3887241eb619e9597d461898,85851,foz do iguacu,PR,-25.548584861815545,-54.58121020316589,1cfce7466cb5b7c473426907c2cb148f,delivered,2017-11-29 14:06:39,2017-12-01 11:31:39,2017-12-15 00:24:49,2017-12-19 18:19:32,2018-01-02,3,a5647c44af977b148e0a3a4751a09e2e,7c67e1448b00f6e969d365cea6b010ab,2017-12-13 04:50:22,149.94,49.58,moveis_escritorio,1.0,83d1149212ad8b79fc39230d088ef2dd,2.0,,falta ser entregue uma cadeira,2017-12-20,2017-12-27 20:45:42,20
43,f372dd9ffc7c3279633787779747a055,e4aa30e67b5615dc4de8cbc3888d9631,82930,curitiba,PR,-25.455338193173286,-49.21312031640601,cef686cbfa22c545c06fc046126f6a02,delivered,2018-05-18 23:23:37,2018-05-18 23:53:37,2018-05-21 12:01:00,2018-06-05 20:32:42,2018-06-05,1,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,2018-05-21 23:53:37,89.99,19.45,cool_stuff,3.0,d7b1eaddb50eba90434f2b358b4846f1,4.0,,,2018-06-06,2018-06-07 02:54:55,18
44,9d5587391b02f9c7561534b159b4afc2,659a98b6b2c1c70b150a894cfa4d40ae,83260,matinhos,PR,-25.758995329617274,-48.508339282916765,920e3d44eef0b91599e027ba1592e949,delivered,2018-04-19 17:30:07,2018-04-24 17:13:19,2018-04-23 17:33:53,2018-04-27 19:38:52,2018-05-18,1,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,2018-04-26 17:30:50,89.99,23.21,cool_stuff,3.0,2525a1be40a04199b2c74f535957d971,5.0,,,2018-04-28,2018-05-03 14:47:37,8
