,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,pop,customer_state,geolocation_lat,geolocation_lng,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_photos_qty,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,delivery_time
10,3aef46ae7c38fba52ac5c024a90d8b4e,78d79858662c99b94b69547d9f80e061,86975,mandaguari,31890,PR,-23.50634532242993,-51.696090205659,53345dc7af2a7b39baff492cdc8005c1,delivered,2018-01-29 14:51:56,2018-01-29 15:18:36,2018-02-01 16:18:37,2018-02-14 16:13:13,2018-03-01,1,1ed390fc2e1df06251341c288d315eea,4d6d651bd7684af3fffabd5f08d12e5a,2018-02-02 15:18:36,119.8,27.16,esporte_lazer,1.0,6cb2e360d7f32f17d46f5921b51eabd7,5.0,,"Seriedade no serviço, parabéns.",2018-02-15,2018-02-19 17:08:17,16
11,0d3be98fd17e4f6b118f90a23637c4c8,3da952ce80be94f390086f4f4dcf4f21,86975,mandaguari,31890,PR,-23.50634532242993,-51.696090205659,2542fe494d4b37b79ed85377e12c53a6,delivered,2018-08-03 13:44:49,2018-08-03 14:04:03,2018-08-06 12:24:00,2018-08-15 11:10:48,2018-08-22,1,052413504e5295cd66ec4ced0b310062,4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-07 14:04:03,149.9,19.15,relogios_presentes,1.0,a56a3b99f43ed1fced8caa100070ea10,5.0,,,2018-08-16,2018-08-18 17:09:33,12
12,77a0964ee68f17b3626dce1a80fc54d5,6f0448b54aa8c5b5049797a716c67615,86975,mandaguari,31890,PR,-23.50634532242993,-51.696090205659,68129c60d17ca69bb5fb45039751eb42,delivered,2017-10-07 16:35:48,2017-10-07 16:49:36,2017-10-09 20:17:55,2017-10-24 20:52:23,2017-11-07,1,66a0a6e02b7f543e5b021ce361f267d4,7a67c85e85bb2ce8582c35f2203ad736,2017-10-13 16:49:36,119.99,18.09,cool_stuff,1.0,0fea16a3e9dbd08033661dbd9dde73d3,3.0,,,2017-10-25,2017-10-28 22:43:24,17
13,7976fcdfd283f91c4823592a96853e0d,78d79858662c99b94b69547d9f80e061,86975,mandaguari,31890,PR,-23.50634532242993,-51.696090205659,4bccceeea58d5e2e65e3bf9b7bfb1f49,delivered,2018-08-18 15:18:55,2018-08-18 15:29:57,2018-08-23 13:04:00,2018-08-28 14:21:26,2018-09-17,1,7aa09531577c4f30eaf1f6cbe61f6536,4d6d651bd7684af3fffabd5f08d12e5a,2018-08-28 15:29:57,129.9,36.26,esporte_lazer,1.0,e0f3878ad5470db081c56d80db14b379,5.0,Ótimo.,Recomendo.,2018-08-29,2018-08-29 23:34:26,10
14,ac833a9d8fbce76f717b24f39076b4ec,ebb158d028f847a9457854a0e6af96bf,86975,mandaguari,31890,PR,-23.50634532242993,-51.696090205659,4b69ca00ac2b228704047b621a7f4746,delivered,2018-03-15 15:04:06,2018-03-15 15:15:45,2018-03-20 01:38:24,2018-04-10 17:02:49,2018-04-09,1,6e0b3bc6a8bcfcca9005f9d220fe4af8,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-21 15:15:45,70.0,23.07,moveis_decoracao,1.0,2df6ba965cf5112be27b5f9cb9ffcd16,1.0,,"Recebi o produto incompleto, onde a descrição diz kit com dois pendentes, e recebi somente um, e ainda não tiver retorno da empresa.",2018-04-11,2018-04-11 12:26:34,26
15,0a42f79acdee1c80dc33cc9539e13b9a,fa9d48426871b8a665348bae305bbc2a,86975,mandaguari,31890,PR,-23.50634532242993,-51.696090205659,12988705c14f4a1b899dcfba47f4fd49,delivered,2018-05-11 01:03:08,2018-05-12 01:16:37,2018-05-15 14:20:00,2018-05-22 20:27:36,2018-06-06,1,3ac29f1f25166dcc60b97e65d9a5885c,440dd6ab244315c632130ecfb63827b1,2018-05-17 01:16:37,144.0,43.59,esporte_lazer,2.0,5916eb7c953c3b7d03b45f14802cb708,5.0,10,Muito obrigado ,2018-05-23,2018-05-26 02:47:31,11
16,21db802cd8191c5514054c036edd3ea2,4d7ad8005bec85fd65dd21e38bccd48b,86975,mandaguari,31890,PR,-23.50634532242993,-51.696090205659,5bb7a11eb58ffba1a56c37d59dc1f1ec,delivered,2017-05-28 17:08:43,2017-05-30 04:50:23,2017-05-30 14:08:26,2017-06-08 14:47:39,2017-06-23,1,8a2c3b7ed6d098de813279ade9a1d0de,3b15288545f8928d3e65a8f949a28291,2017-06-07 04:50:23,169.99,21.68,cama_mesa_banho,1.0,89b2397df27d8d157bcca67ea96c3e72,5.0,,Entrega dentro do prazo! Tudo ok. ,2017-06-09,2017-06-12 14:58:05,11
17,5277d855d8cb2479fe5bb9d101ae8ec0,67c0ef67bc2e2ef46417ef50a8232eab,86975,mandaguari,31890,PR,-23.50634532242993,-51.696090205659,4263982d4e708f50640e858a5cce3baa,delivered,2017-12-26 14:31:08,2017-12-26 14:49:13,2017-12-26 22:16:02,2018-01-03 17:47:58,2018-01-26,1,0eda670810c42c5fcf92ca8be2a615a9,d12c926d74ceff0a90a21184466ce161,2018-01-02 14:49:13,38.48,15.1,esporte_lazer,3.0,4b5a57322c8f076eb9beabed2385a709,5.0,,,2018-01-04,2018-01-06 21:09:05,8
18,326d02c121e7690a00c5254b2b2c4cac,90932cbc3036814c6e99e460cf941755,86975,mandaguari,31890,PR,-23.50634532242993,-51.696090205659,6f1fd45a62a1568370bee476108eaa18,delivered,2017-04-29 06:54:41,2017-04-29 07:05:08,2017-05-02 11:08:48,2017-05-09 11:26:53,2017-06-01,1,a646cfdfc04735a4d2416a4662b47a23,1c83418358f249c9d6affa52d579db0e,2017-05-05 07:05:08,24.9,14.52,musica,2.0,ff6f946b587460e32a921263bad0a904,5.0,,,2017-05-10,2017-05-13 17:35:29,10
19,3b2f361140b11494153fd5f7cb0c7cdd,88281640bf024a756c9b3ad44844d557,86975,mandaguari,31890,PR,-23.50634532242993,-51.696090205659,dc72bbc96294739757a895a8e6ec0d5f,delivered,2018-05-14 20:43:23,2018-05-16 03:55:02,2018-05-21 14:15:00,2018-06-05 14:06:52,2018-06-07,1,49f17b59ebac14a6497df46ba7c23c5c,fcb5ace8bcc92f75707dc0f01a27d269,2018-05-23 03:55:02,193.65,19.24,cine_foto,3.0,1c631d16f7740b91b41afb0d9036c423,4.0,bom,,2018-06-06,2018-06-08 19:50:48,22
20,9cae326cc4642d878c0cbf143ef29da7,e773a42bacfb194f0f480d9e52d0f688,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,38ec15a8c5ee8b06e98a7db4f56f066a,delivered,2017-06-24 10:50:33,2017-06-24 11:08:35,2017-06-26 15:16:34,2017-07-10 20:13:52,2017-07-18,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-06-29 11:08:35,89.9,15.38,cama_mesa_banho,1.0,889bd6683d2db12bda0a7ede0d0bd32b,5.0,,"Excelente vendedor, ótimo produto ",2017-07-11,2017-07-14 03:20:39,16
21,b1c2b777ab4fcd4947514d99ddd9348a,ef9f42d62306afe6422cb4ca45fa4259,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,28da718adba0d004199488ce3106152a,delivered,2017-12-09 10:39:24,2017-12-09 12:30:13,2017-12-14 22:33:13,2018-01-09 00:37:52,2018-01-15,1,fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,2017-12-14 12:30:13,79.0,17.8,papelaria,2.0,22fc75395a6d93708119e86955b8ae81,4.0,,"Fiz a compra da mochila pelo site, o processo de envio foi rápido mas os correios deixaram a desejar, pois o produto chegou depois do prazo. O material da mochila é muito bom, ótimo custo beneficio.",2018-01-09,2018-01-10 00:58:59,31
22,532721e38f0c0a589beaf74dca169cd1,481e99bab6ea4d189d6d463e8468d3f6,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,a5a8f79e024db5dd26d9b264c2aacb26,delivered,2018-04-14 14:31:51,2018-04-14 14:51:58,2018-04-16 22:22:56,2018-04-20 22:52:28,2018-05-09,1,081cac4fc215928a462eb2c06a14dffe,a2deecd5398f5df4987110c80a1972a3,2018-04-19 14:51:58,29.0,18.23,eletrodomesticos,3.0,2eff7240b89b4d5bebffdc74ba9869ed,5.0,,"ENTREGA ANTES DO PRAZO, RÁPIDO E PERFEITA.",2018-04-21,2018-04-23 12:27:49,6
23,ba047c458b551f90b71a844f404d597e,0eec22d2d11732ccec1bd7073010424b,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,bcae7c1732e28817b7957e6689ffe813,delivered,2017-10-21 14:07:45,2017-10-21 14:25:53,2017-10-24 18:08:07,2017-10-27 22:28:05,2017-11-09,1,a630323d497e2acc89574e8b792c6936,3bb548e3cb7f70f28e3f11ee9dce0e59,2017-10-26 14:25:53,169.99,13.32,informatica_acessorios,1.0,c63a338957aff0648ebd1dd5fda30466,5.0,,Mto bom e entregue antes do prazo,2017-10-28,2017-10-29 01:32:01,6
24,886e8ae88a209bcadbfbd22a87ea6884,363adebd963517a77ad0d8b0c17c0966,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,20bb11438e00e6aeee1f68f34995c000,shipped,2018-03-04 15:39:33,2018-03-04 15:50:36,2018-03-05 19:41:41,,2018-03-21,1,dce3d94fd2f5d6d78c586d93faa33646,3f3486b61f45078d4f31ee5e43d8c5bb,2018-03-08 15:50:36,60.0,13.44,malas_acessorios,7.0,bac1430e45efa59ed995ca129f03c4ad,4.0,,,2018-03-23,2018-03-28 21:45:40,0
25,151e77b720345c563348a887573e025d,c53a541be3940854a0b879a856a071ed,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,20ae21b63b409890b6f852c06d2458f8,delivered,2017-10-04 21:17:03,2017-10-04 21:35:11,2017-10-06 19:23:12,2017-10-10 18:42:49,2017-10-31,1,ffb97eb64c6fe1baada2410288c04457,26d8a1c7c75d513045798992ead43aa2,2017-10-15 22:35:11,182.99,14.3,perfumaria,2.0,9cd8d515c9f896a2a72f0ecebc0ebdc5,5.0,,,2017-10-11,2017-10-11 23:50:22,6
26,82dadd35c959838f756d2e8f3ef3f330,4cc404683f7f35ce6225e49938439259,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,95d6357ffe41aa6d2998852a710c70a0,delivered,2018-06-06 18:49:33,2018-06-06 19:15:14,2018-06-07 13:04:00,2018-06-22 15:05:01,2018-07-12,1,98224bfc1eaadb3a394ec334c60453ff,ce616e1913288884e7742faac9d981db,2018-06-12 19:15:14,3.5,18.23,automotivo,3.0,6dc4e28d3a86a5daa709d642f276ce32,5.0,,,2018-06-23,2018-06-23 21:44:45,16
27,82dadd35c959838f756d2e8f3ef3f330,4cc404683f7f35ce6225e49938439259,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,95d6357ffe41aa6d2998852a710c70a0,delivered,2018-06-06 18:49:33,2018-06-06 19:15:14,2018-06-07 13:04:00,2018-06-22 15:05:01,2018-07-12,2,98224bfc1eaadb3a394ec334c60453ff,ce616e1913288884e7742faac9d981db,2018-06-12 19:15:14,3.5,18.23,automotivo,3.0,6dc4e28d3a86a5daa709d642f276ce32,5.0,,,2018-06-23,2018-06-23 21:44:45,16
28,82dadd35c959838f756d2e8f3ef3f330,4cc404683f7f35ce6225e49938439259,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,95d6357ffe41aa6d2998852a710c70a0,delivered,2018-06-06 18:49:33,2018-06-06 19:15:14,2018-06-07 13:04:00,2018-06-22 15:05:01,2018-07-12,3,98224bfc1eaadb3a394ec334c60453ff,ce616e1913288884e7742faac9d981db,2018-06-12 19:15:14,3.5,18.23,automotivo,3.0,6dc4e28d3a86a5daa709d642f276ce32,5.0,,,2018-06-23,2018-06-23 21:44:45,16
29,82dadd35c959838f756d2e8f3ef3f330,4cc404683f7f35ce6225e49938439259,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,95d6357ffe41aa6d2998852a710c70a0,delivered,2018-06-06 18:49:33,2018-06-06 19:15:14,2018-06-07 13:04:00,2018-06-22 15:05:01,2018-07-12,4,98224bfc1eaadb3a394ec334c60453ff,ce616e1913288884e7742faac9d981db,2018-06-12 19:15:14,3.5,18.23,automotivo,3.0,6dc4e28d3a86a5daa709d642f276ce32,5.0,,,2018-06-23,2018-06-23 21:44:45,16
30,82dadd35c959838f756d2e8f3ef3f330,4cc404683f7f35ce6225e49938439259,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,95d6357ffe41aa6d2998852a710c70a0,delivered,2018-06-06 18:49:33,2018-06-06 19:15:14,2018-06-07 13:04:00,2018-06-22 15:05:01,2018-07-12,5,98224bfc1eaadb3a394ec334c60453ff,ce616e1913288884e7742faac9d981db,2018-06-12 19:15:14,3.5,18.23,automotivo,3.0,6dc4e28d3a86a5daa709d642f276ce32,5.0,,,2018-06-23,2018-06-23 21:44:45,16
31,8f1969087609183f80dcb1ef40dfaa7f,755da8469bdeba7ccb58a61d7ab03c6e,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,2b3da71eeeb21b32d855dba308304b5e,delivered,2018-03-02 09:09:17,2018-03-03 02:51:39,2018-03-06 00:06:26,2018-03-09 13:49:23,2018-03-26,1,9a6283d6f1e4fb8602400d89cd25dafd,f262cbc1c910c83959f849465454ddd3,2018-03-08 02:51:39,14.99,15.1,informatica_acessorios,2.0,ddc44584dc7181d72e9db59435be0eab,5.0,,,2018-03-10,2018-03-13 10:06:13,7
32,d1af1251ff8b9109624062f710192be5,6bd7aa5ab027df39859fb839f21ef3b0,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,2772cb7ffe44f20a3bcb6fc52a9c3370,delivered,2018-01-11 22:03:32,2018-01-11 22:10:37,2018-01-15 15:51:36,2018-01-22 22:16:51,2018-02-09,1,595e2ffe6a4ab5bc42d5e6cae20f2e10,fe49ee029e61e789a1f3a5525f57ba8d,2018-01-17 22:10:37,169.9,15.94,papelaria,1.0,42a49cf49fe9711986a027b5a1286802,5.0,,ótima loja a se fazer compras eu recomendo.,2018-01-23,2018-01-24 21:43:24,11
33,831ec4e836ed0a619b75fc0646a9a9e5,9ef9c875e34ad30210f77d54154614ac,86390,cambara,23956,PR,-23.040032113250348,-50.07998674547623,88f2694778564f2ef3f8dadb6b3584f4,delivered,2018-04-11 07:47:55,2018-04-12 07:29:19,2018-04-13 19:20:36,2018-05-04 10:22:20,2018-05-11,1,88b0e43d1df085c4e8c2be324e3785f3,634964b17796e64304cadf1ad3050fb7,2018-04-18 07:29:19,49.9,18.23,telefonia,2.0,43c75e96406b236faee34a3e5b88de1a,4.0,,,2018-05-05,2018-05-07 14:25:31,23
34,f211a26698f3f9fa2e0858b62ff66764,dc059162c1eedaae9baea039e5fee892,85160,cantagalo,12418,PR,-25.372965792014,-52.12051564310542,bb8a5aab841afa1f9b497daf2b0cdf4d,delivered,2018-05-21 08:53:13,2018-05-21 09:10:31,2018-05-25 13:58:00,2018-06-15 20:41:56,2018-06-26,1,3c883b9d3fd2d0ce448d4136349dc0a4,b39d7fe263ef469605dbb32608aee0af,2018-05-30 09:10:31,49.0,18.23,cama_mesa_banho,1.0,d3cc9796fa7aec15ac33053a83f1cb38,4.0,,,2018-06-16,2018-06-18 23:55:13,25
35,9503b854a580d4abd3fc1945c8018de7,3d943295584f2ecfa1134a619a3f03ef,85160,cantagalo,12418,PR,-25.372965792014,-52.12051564310542,9a0a3c8bb7bb3ddebdf16f8df87d7e18,delivered,2017-03-06 14:05:57,2017-03-06 14:23:05,2017-03-08 08:43:24,2017-03-21 08:13:46,2017-03-27,1,67ebdecdb06cd28ca8839e419aac1413,d1c281d3ae149232351cd8c8cc885f0d,2017-03-10 14:23:05,65.99,20.62,cama_mesa_banho,1.0,a0c179ecab97046cebf7bb9ffbfe93ef,5.0,,"Produto conforme o anúncio, envio rápido e correto.",2017-03-22,2017-03-23 02:26:18,15
36,756e1eb5969f08ae7f463ea02e8b5587,408f8fa1bcd2f7f9c759d891c622f58d,83408,colombo,233916,PR,-25.371298736141743,-49.18823376385825,fd188acaf0be6dba0ce1ec1ca5005ceb,delivered,2018-06-22 21:34:43,2018-06-22 21:58:40,2018-06-25 14:17:00,2018-07-03 06:36:53,2018-07-20,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2018-06-25 21:58:40,79.9,23.36,cama_mesa_banho,1.0,7f2e9a8382590d6c9550ce733ce8f746,5.0,,,2018-07-03,2018-07-03 23:20:59,11
37,8fdc97e55c060142e1ad8fbf97755403,160adc55ae0fa7fd58951c99b0a78817,83408,colombo,233916,PR,-25.371298736141743,-49.18823376385825,103d9703fa0f4778189330f41abcbb55,shipped,2017-06-19 21:20:18,2017-06-21 02:23:40,2017-06-26 08:25:46,,2017-07-11,1,0dce093fc7ec4dec214256df878e3c08,6560211a19b47992c3666cc44a7e94c0,2017-06-27 02:23:40,145.0,14.76,relogios_presentes,3.0,92d916544351c0ed7e6524edd81db3e7,1.0,,Ainda nã recebi o produto,2017-07-15,2017-07-17 19:22:45,0
38,a62629887d7ef9dfe2a8a23124af269f,6cd4d3c1e9b752a01acff6c8f55dc5b3,83408,colombo,233916,PR,-25.371298736141743,-49.18823376385825,bdfe267d7e21481ae5368d063e313f6a,delivered,2018-03-14 23:35:43,2018-03-14 23:50:20,2018-03-16 21:12:55,2018-04-10 21:12:33,2018-04-05,1,aa280035c50ba62c746480a59045eec4,fa40cc5b934574b62717c68f3d678b6d,2018-03-20 23:50:20,30.5,15.23,brinquedos,3.0,7c93bc469d3617c77df6aed62ee09477,2.0,,,2018-04-07,2018-04-09 10:27:53,27
39,2f36348caf89270bc28a08f442968359,7c59f9d0c2623bbf8fc60f620c5af8a1,83405,colombo,233916,PR,-25.374464853535592,-49.19726615035309,fec2c513cc9c10087af9e5d8f2da71fd,delivered,2018-03-16 09:34:54,2018-03-17 02:45:37,2018-03-21 21:05:15,2018-03-28 22:48:47,2018-04-09,1,aa280035c50ba62c746480a59045eec4,fa40cc5b934574b62717c68f3d678b6d,2018-03-22 02:45:37,30.5,15.23,brinquedos,3.0,10460eaad2a97e45e5735e7058d778b3,3.0,,"produto com aparência de usado, tinta da logo gasta e com alguns arranhões, não tente economizar 5 reais comprando por essa loja.",2018-03-29,2018-03-30 17:29:38,12
40,d9ee6ed88d9aca023cfc9aa1faccf57f,3ab0dcf2f3738efbf040d9109e77ff6c,83411,colombo,233916,PR,-25.34346492470953,-49.16327640658161,13aa698f0d1ec97c9fa5dfad0639aa59,delivered,2018-03-21 22:05:47,2018-03-21 22:15:52,2018-03-24 01:08:33,2018-03-31 13:38:39,2018-04-13,1,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-28 22:15:52,35.0,15.18,moveis_decoracao,1.0,c0fe8e72f5240f9d0027d790faa66f59,5.0,,,2018-04-01,2018-04-02 11:56:07,10
41,d9ee6ed88d9aca023cfc9aa1faccf57f,3ab0dcf2f3738efbf040d9109e77ff6c,83411,colombo,233916,PR,-25.34346492470953,-49.16327640658161,13aa698f0d1ec97c9fa5dfad0639aa59,delivered,2018-03-21 22:05:47,2018-03-21 22:15:52,2018-03-24 01:08:33,2018-03-31 13:38:39,2018-04-13,2,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-28 22:15:52,35.0,15.18,moveis_decoracao,1.0,c0fe8e72f5240f9d0027d790faa66f59,5.0,,,2018-04-01,2018-04-02 11:56:07,10
42,d52c345d18c7f6fc9973c1855f012f31,fd807a27ec56e367867599f143e71c77,83413,colombo,233916,PR,-25.388481651539166,-49.16616839347383,4db771b122558d0298a38db86178edcd,delivered,2017-09-20 10:28:07,2017-09-21 02:55:32,2017-09-21 15:33:04,2017-09-29 21:16:42,2017-10-16,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2017-09-27 02:55:32,99.0,38.21,ferramentas_jardim,1.0,a311e960c4a99f32e29a2b36ed3f4803,5.0,,,2017-09-30,2017-10-01 00:39:57,9
43,7623a517e40b45628d3c89bbce2eb1f4,0b8cdfff31c16993664702e011f530ce,83406,colombo,233916,PR,-25.352293531164342,-49.193949392918206,09026ebcef956ddfbc9af4af7c46d377,delivered,2017-09-19 14:01:19,2017-09-19 14:10:50,2017-09-21 15:32:26,2017-10-04 22:55:46,2017-10-10,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-09-25 14:10:50,59.9,17.67,ferramentas_jardim,2.0,cca3bf41bf344d9a213efd889ecddf62,5.0,,,2017-10-05,2017-10-09 13:22:04,15
44,5c8e83c881311741e0b462641ae02f0d,36128496a8835d7db5a8b51f0bba64e2,83406,colombo,233916,PR,-25.352293531164342,-49.193949392918206,646484e2931fb5d965e847f865fbc26a,delivered,2018-05-10 10:30:41,2018-05-12 03:32:32,2018-05-15 14:44:00,2018-06-17 14:18:46,2018-06-01,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-17 03:30:42,57.89,12.77,livros_tecnicos,1.0,65e9ee99e18f7c79cf4e10f294259e38,2.0,Nao consigo contato para ,Nao consigo contato para pedir de volta meu produto uma vez que falaram q estaria disponível ate o dia 5 nos correio o qual voltou dia 2,2018-06-07,2018-06-09 01:30:31,38
